Record_MonthName,Fault_Group,Fleet,Record_Number
1/6/2016,Aircon System,ABC,18115
1/6/2016,Aircon System,ABC,18117
1/6/2016,Aircon System,ABC,18118
1/6/2016,Aircon System,ABC,18119
1/6/2016,Aircon System,ABC,18120
1/6/2016,Aircon System,XYZ,18122
1/6/2016,Aircon System,ABC,18124
1/6/2016,Aircon System,ABC,18126
1/6/2016,Aircon System,ABC,18128
1/6/2016,Aircon System,ABC,18129
1/6/2016,Aircon System,ABC,18130
1/6/2016,Aircon System,XYZ,18133
1/6/2016,Aircon System,ABC,18138
1/6/2016,Aircon System,ABC,18143
1/6/2016,Aircon System,ABC,18145
1/6/2016,Aircon System,ABC,18148
1/6/2016,Aircon System,XYZ,18151
1/6/2016,Aircon System,ABC,18152
1/6/2016,Aircon System,ABC,18154
1/6/2016,Aircon System,ABC,18155
1/7/2016,Control System,ABC,18156
1/7/2016,Control System,ABC,18158
1/7/2016,Control System,XYZ,18164
1/7/2016,Control System,ABC,18165
1/7/2016,Control System,ABC,18168
1/7/2016,Control System,ABC,18174
1/7/2016,Door System,ABC,18180
1/7/2016,Door System,ABC,18184
1/7/2016,Door System,ABC,18187
1/7/2016,Door System,ABC,18192
1/7/2016,Door System,ABC,18194
1/7/2016,Propulsion System,XYZ,18200
1/7/2016,Propulsion System,ABC,18204
1/7/2016,Propulsion System,ABC,18209
1/7/2016,Propulsion System,ABC,18211
1/7/2016,Propulsion System,ABC,18212
1/7/2016,Propulsion System,ABC,18213
1/7/2016,Propulsion System,ABC,18215
1/7/2016,Propulsion System,ABC,18216
1/7/2016,Propulsion System,ABC,18221
1/7/2016,Propulsion System,ABC,18223
1/7/2016,Propulsion System,ABC,18229
1/7/2016,Pneumatic System,ABC,18230
1/7/2016,Pneumatic System,ABC,18231
1/7/2016,Pneumatic System,XYZ,18237
1/7/2016,Pneumatic System,ABC,18242
1/7/2016,Pneumatic System,ABC,18243
1/7/2016,Pneumatic System,ABC,18248
1/7/2016,Pneumatic System,ABC,18254
1/7/2016,Pneumatic System,XYZ,18258
1/7/2016,Pneumatic System,ABC,18259
1/7/2016,Pneumatic System,XYZ,18264
1/7/2016,Electrical System,ABC,18265
1/7/2016,Electrical System,ABC,18270
1/7/2016,Electrical System,ABC,18271
1/7/2016,Electrical System,ABC,18276
1/7/2016,Electrical System,ABC,18281
1/7/2016,Electrical System,ABC,18287
1/7/2016,Electrical System,ABC,18289
1/7/2016,Electrical System,ABC,18292
1/7/2016,Electrical System,ABC,18298
1/7/2016,Electrical System,ABC,18299
1/7/2016,Electrical System,ABC,18302
1/7/2016,Brake System,ABC,18305
1/7/2016,Brake System,XYZ,18307
1/7/2016,Brake System,ABC,18310
1/7/2016,Brake System,ABC,18311
1/7/2016,Brake System,ABC,18313
1/7/2016,Brake System,ABC,18317
1/7/2016,Brake System,XYZ,18322
1/7/2016,Brake System,ABC,18325
1/7/2016,Auxiliary System,ABC,18329
1/7/2016,Auxiliary System,ABC,18332
1/7/2016,Auxiliary System,XYZ,18335
1/7/2016,Auxiliary System,ABC,18338
1/7/2016,Auxiliary System,XYZ,18341
1/7/2016,Auxiliary System,XYZ,18347
1/7/2016,Auxiliary System,ABC,18351
1/7/2016,Auxiliary System,ABC,18356
1/7/2016,Auxiliary System,ABC,18361
1/7/2016,Aircon System,ABC,18367
1/7/2016,Aircon System,ABC,18371
1/7/2016,Aircon System,ABC,18374
1/7/2016,Aircon System,ABC,18378
1/7/2016,Aircon System,ABC,18381
1/7/2016,Aircon System,ABC,18382
1/7/2016,Aircon System,XYZ,18385
1/7/2016,Aircon System,ABC,18389
1/7/2016,Aircon System,ABC,18393
1/7/2016,Aircon System,XYZ,18399
1/7/2016,Aircon System,XYZ,18405
1/7/2016,Aircon System,ABC,18408
1/7/2016,Aircon System,ABC,18412
1/7/2016,Aircon System,XYZ,18418
1/7/2016,Aircon System,XYZ,18423
1/7/2016,Aircon System,ABC,18425
1/7/2016,Aircon System,ABC,18427
1/7/2016,Aircon System,ABC,18429
1/7/2016,Aircon System,ABC,18435
1/7/2016,Aircon System,XYZ,18440
1/7/2016,Aircon System,ABC,18442
1/7/2016,Aircon System,ABC,18445
1/7/2016,Aircon System,ABC,18449
1/7/2016,Aircon System,ABC,18451
1/7/2016,Aircon System,XYZ,18457
1/7/2016,Aircon System,ABC,18458
1/7/2016,Aircon System,ABC,18463
1/7/2016,Aircon System,ABC,18465
1/7/2016,Aircon System,ABC,18470
1/7/2016,Aircon System,ABC,18474
1/7/2016,Aircon System,ABC,18477
1/7/2016,Aircon System,ABC,18482
1/7/2016,Aircon System,ABC,18486
1/7/2016,Aircon System,ABC,18490
1/7/2016,Aircon System,XYZ,18491
1/7/2016,Aircon System,XYZ,18492
1/8/2016,Control System,ABC,18497
1/8/2016,Control System,ABC,18501
1/8/2016,Control System,ABC,18502
1/8/2016,Control System,ABC,18503
1/8/2016,Control System,ABC,18507
1/8/2016,Control System,ABC,18508
1/8/2016,Door System,ABC,18514
1/8/2016,Door System,XYZ,18516
1/8/2016,Door System,ABC,18517
1/8/2016,Door System,ABC,18521
1/8/2016,Door System,ABC,18522
1/8/2016,Door System,ABC,18524
1/8/2016,Door System,ABC,18527
1/8/2016,Door System,ABC,18530
1/8/2016,Door System,ABC,18535
1/8/2016,Door System,XYZ,18540
1/8/2016,Door System,ABC,18541
1/8/2016,Propulsion System,ABC,18543
1/8/2016,Propulsion System,ABC,18545
1/8/2016,Propulsion System,ABC,18551
1/8/2016,Propulsion System,ABC,18553
1/8/2016,Propulsion System,ABC,18555
1/8/2016,Propulsion System,ABC,18558
1/8/2016,Propulsion System,ABC,18560
1/8/2016,Propulsion System,ABC,18565
1/8/2016,Propulsion System,ABC,18566
1/8/2016,Propulsion System,ABC,18572
1/8/2016,Propulsion System,ABC,18575
1/8/2016,Propulsion System,ABC,18581
1/8/2016,Propulsion System,XYZ,18585
1/8/2016,Pneumatic System,ABC,18590
1/8/2016,Pneumatic System,ABC,18594
1/8/2016,Pneumatic System,ABC,18596
1/8/2016,Pneumatic System,XYZ,18597
1/8/2016,Pneumatic System,ABC,18600
1/8/2016,Pneumatic System,XYZ,18601
1/8/2016,Pneumatic System,ABC,18603
1/8/2016,Pneumatic System,XYZ,18604
1/8/2016,Pneumatic System,ABC,18610
1/8/2016,Electrical System,XYZ,18614
1/8/2016,Electrical System,ABC,18620
1/8/2016,Electrical System,ABC,18621
1/8/2016,Electrical System,ABC,18623
1/8/2016,Electrical System,ABC,18625
1/8/2016,Electrical System,ABC,18626
1/8/2016,Electrical System,ABC,18629
1/8/2016,Electrical System,ABC,18630
1/8/2016,Electrical System,ABC,18635
1/8/2016,Electrical System,ABC,18639
1/8/2016,Electrical System,ABC,18643
1/8/2016,Electrical System,ABC,18644
1/8/2016,Brake System,ABC,18646
1/8/2016,Brake System,ABC,18647
1/8/2016,Brake System,ABC,18650
1/8/2016,Brake System,ABC,18652
1/8/2016,Brake System,ABC,18653
1/8/2016,Brake System,ABC,18658
1/8/2016,Brake System,ABC,18659
1/8/2016,Auxiliary System,ABC,18661
1/8/2016,Auxiliary System,ABC,18666
1/8/2016,Auxiliary System,ABC,18671
1/8/2016,Auxiliary System,XYZ,18672
1/8/2016,Auxiliary System,ABC,18676
1/8/2016,Auxiliary System,ABC,18682
1/8/2016,Auxiliary System,XYZ,18688
1/8/2016,Auxiliary System,ABC,18693
1/8/2016,Auxiliary System,XYZ,18696
1/8/2016,Auxiliary System,XYZ,18700
1/8/2016,Auxiliary System,ABC,18705
1/8/2016,Aircon System,ABC,18709
1/8/2016,Aircon System,ABC,18715
1/8/2016,Aircon System,ABC,18719
1/8/2016,Aircon System,ABC,18722
1/8/2016,Aircon System,ABC,18723
1/8/2016,Aircon System,ABC,18727
1/8/2016,Aircon System,ABC,18732
1/8/2016,Aircon System,ABC,18733
1/8/2016,Aircon System,XYZ,18735
1/8/2016,Aircon System,ABC,18736
1/8/2016,Aircon System,ABC,18741
1/8/2016,Aircon System,XYZ,18746
1/8/2016,Aircon System,XYZ,18748
1/8/2016,Aircon System,ABC,18750
1/8/2016,Aircon System,ABC,18751
1/8/2016,Aircon System,XYZ,18754
1/8/2016,Aircon System,ABC,18758
1/8/2016,Aircon System,ABC,18761
1/8/2016,Aircon System,ABC,18767
1/8/2016,Aircon System,ABC,18768
1/8/2016,Aircon System,XYZ,18769
1/8/2016,Aircon System,ABC,18772
1/8/2016,Aircon System,XYZ,18777
1/8/2016,Aircon System,ABC,18780
1/8/2016,Aircon System,XYZ,18784
1/8/2016,Aircon System,ABC,18786
1/8/2016,Aircon System,ABC,18788
1/8/2016,Aircon System,ABC,18792
1/8/2016,Aircon System,ABC,18797
1/8/2016,Aircon System,ABC,18801
1/8/2016,Aircon System,XYZ,18804
1/8/2016,Aircon System,ABC,18807
1/8/2016,Aircon System,ABC,18811
1/8/2016,Aircon System,ABC,18815
1/8/2016,Aircon System,ABC,18819
1/8/2016,Aircon System,ABC,18825
1/8/2016,Aircon System,ABC,18829
1/8/2016,Aircon System,ABC,18834
1/8/2016,Aircon System,ABC,18835
1/8/2016,Aircon System,ABC,18841
1/8/2016,Aircon System,ABC,18846
1/8/2016,Aircon System,ABC,18852
1/8/2016,Aircon System,XYZ,18858
1/8/2016,Aircon System,ABC,18860
1/8/2016,Aircon System,ABC,18863
1/8/2016,Aircon System,ABC,18864
1/8/2016,Aircon System,ABC,18869
1/8/2016,Aircon System,ABC,18870
1/8/2016,Aircon System,ABC,18876
1/8/2016,Aircon System,XYZ,18878
1/9/2016,Control System,ABC,18883
1/9/2016,Control System,XYZ,18886
1/9/2016,Control System,ABC,18888
1/9/2016,Control System,ABC,18893
1/9/2016,Control System,ABC,18895
1/9/2016,Control System,ABC,18900
1/9/2016,Door System,ABC,18902
1/9/2016,Door System,ABC,18908
1/9/2016,Door System,ABC,18912
1/9/2016,Door System,ABC,18913
1/9/2016,Door System,ABC,18916
1/9/2016,Door System,ABC,18920
1/9/2016,Propulsion System,XYZ,18923
1/9/2016,Propulsion System,XYZ,18926
1/9/2016,Propulsion System,ABC,18929
1/9/2016,Propulsion System,XYZ,18931
1/9/2016,Propulsion System,XYZ,18934
1/9/2016,Propulsion System,ABC,18935
1/9/2016,Propulsion System,ABC,18939
1/9/2016,Propulsion System,ABC,18943
1/9/2016,Propulsion System,ABC,18945
1/9/2016,Propulsion System,ABC,18949
1/9/2016,Propulsion System,ABC,18951
1/9/2016,Propulsion System,ABC,18957
1/9/2016,Pneumatic System,ABC,18961
1/9/2016,Pneumatic System,XYZ,18965
1/9/2016,Pneumatic System,XYZ,18969
1/9/2016,Pneumatic System,XYZ,18975
1/9/2016,Electrical System,ABC,18976
1/9/2016,Electrical System,ABC,18977
1/9/2016,Electrical System,ABC,18979
1/9/2016,Electrical System,ABC,18985
1/9/2016,Electrical System,ABC,18991
1/9/2016,Brake System,ABC,18995
1/9/2016,Brake System,ABC,19001
1/9/2016,Brake System,ABC,19004
1/9/2016,Brake System,ABC,19009
1/9/2016,Brake System,XYZ,19011
1/9/2016,Auxiliary System,XYZ,19013
1/9/2016,Auxiliary System,ABC,19019
1/9/2016,Auxiliary System,ABC,19024
1/9/2016,Auxiliary System,ABC,19027
1/9/2016,Auxiliary System,XYZ,19029
1/9/2016,Auxiliary System,XYZ,19030
1/9/2016,Auxiliary System,XYZ,19031
1/9/2016,Auxiliary System,XYZ,19033
1/9/2016,Aircon System,ABC,19037
1/9/2016,Aircon System,ABC,19040
1/9/2016,Aircon System,ABC,19041
1/9/2016,Aircon System,ABC,19047
1/9/2016,Aircon System,ABC,19048
1/9/2016,Aircon System,ABC,19054
1/9/2016,Aircon System,ABC,19055
1/9/2016,Aircon System,XYZ,19061
1/9/2016,Aircon System,ABC,19062
1/9/2016,Aircon System,ABC,19067
1/9/2016,Aircon System,XYZ,19073
1/9/2016,Aircon System,XYZ,19078
1/9/2016,Aircon System,ABC,19081
1/9/2016,Aircon System,ABC,19083
1/9/2016,Aircon System,ABC,19088
1/9/2016,Aircon System,ABC,19089
1/9/2016,Aircon System,ABC,19093
1/9/2016,Aircon System,ABC,19097
1/9/2016,Aircon System,ABC,19098
1/9/2016,Aircon System,ABC,19100
1/9/2016,Aircon System,ABC,19101
1/9/2016,Aircon System,ABC,19107
1/9/2016,Aircon System,ABC,19111
1/9/2016,Aircon System,ABC,19117
1/9/2016,Aircon System,XYZ,19118
1/9/2016,Aircon System,ABC,19122
1/9/2016,Aircon System,ABC,19125
1/9/2016,Aircon System,ABC,19129
1/9/2016,Aircon System,ABC,19130
1/9/2016,Aircon System,ABC,19133
1/9/2016,Aircon System,XYZ,19138
1/9/2016,Aircon System,ABC,19144
1/9/2016,Aircon System,ABC,19149
1/9/2016,Aircon System,ABC,19153
1/9/2016,Aircon System,XYZ,19158
1/9/2016,Aircon System,ABC,19161
1/9/2016,Aircon System,ABC,19162
1/9/2016,Aircon System,ABC,19165
1/10/2016,Control System,XYZ,19168
1/10/2016,Control System,ABC,19172
1/10/2016,Control System,ABC,19178
1/10/2016,Control System,ABC,19182
1/10/2016,Control System,XYZ,19187
1/10/2016,Control System,ABC,19189
1/10/2016,Control System,XYZ,19192
1/10/2016,Door System,ABC,19195
1/10/2016,Door System,XYZ,19197
1/10/2016,Door System,ABC,19199
1/10/2016,Door System,XYZ,19204
1/10/2016,Door System,ABC,19205
1/10/2016,Door System,ABC,19209
1/10/2016,Door System,ABC,19211
1/10/2016,Door System,ABC,19212
1/10/2016,Door System,XYZ,19215
1/10/2016,Door System,ABC,19216
1/10/2016,Door System,XYZ,19219
1/10/2016,Door System,ABC,19222
1/10/2016,Door System,XYZ,19225
1/10/2016,Door System,ABC,19227
1/10/2016,Propulsion System,ABC,19232
1/10/2016,Propulsion System,ABC,19235
1/10/2016,Propulsion System,ABC,19236
1/10/2016,Propulsion System,XYZ,19240
1/10/2016,Propulsion System,XYZ,19246
1/10/2016,Propulsion System,ABC,19249
1/10/2016,Propulsion System,ABC,19252
1/10/2016,Propulsion System,ABC,19253
1/10/2016,Propulsion System,ABC,19259
1/10/2016,Propulsion System,XYZ,19261
1/10/2016,Propulsion System,ABC,19262
1/10/2016,Pneumatic System,ABC,19263
1/10/2016,Pneumatic System,XYZ,19266
1/10/2016,Pneumatic System,ABC,19268
1/10/2016,Pneumatic System,XYZ,19270
1/10/2016,Pneumatic System,ABC,19272
1/10/2016,Pneumatic System,ABC,19274
1/10/2016,Pneumatic System,XYZ,19275
1/10/2016,Pneumatic System,ABC,19280
1/10/2016,Pneumatic System,ABC,19281
1/10/2016,Pneumatic System,ABC,19285
1/10/2016,Pneumatic System,ABC,19291
1/10/2016,Pneumatic System,XYZ,19295
1/10/2016,Electrical System,XYZ,19301
1/10/2016,Electrical System,ABC,19305
1/10/2016,Electrical System,ABC,19310
1/10/2016,Electrical System,ABC,19316
1/10/2016,Electrical System,XYZ,19322
1/10/2016,Electrical System,ABC,19328
1/10/2016,Electrical System,ABC,19332
1/10/2016,Brake System,XYZ,19335
1/10/2016,Brake System,ABC,19341
1/10/2016,Brake System,ABC,19347
1/10/2016,Brake System,ABC,19349
1/10/2016,Brake System,ABC,19353
1/10/2016,Brake System,ABC,19355
1/10/2016,Brake System,ABC,19358
1/10/2016,Brake System,ABC,19363
1/10/2016,Brake System,XYZ,19366
1/10/2016,Brake System,ABC,19370
1/10/2016,Auxiliary System,ABC,19374
1/10/2016,Auxiliary System,XYZ,19380
1/10/2016,Auxiliary System,ABC,19382
1/10/2016,Auxiliary System,ABC,19383
1/10/2016,Auxiliary System,ABC,19385
1/10/2016,Auxiliary System,XYZ,19390
1/10/2016,Auxiliary System,XYZ,19392
1/10/2016,Auxiliary System,XYZ,19398
1/10/2016,Auxiliary System,XYZ,19403
1/10/2016,Auxiliary System,ABC,19407
1/10/2016,Auxiliary System,ABC,19409
1/10/2016,Aircon System,ABC,19414
1/10/2016,Aircon System,ABC,19415
1/10/2016,Aircon System,ABC,19420
1/10/2016,Aircon System,ABC,19424
1/10/2016,Aircon System,XYZ,19428
1/10/2016,Aircon System,ABC,19429
1/10/2016,Aircon System,ABC,19430
1/10/2016,Aircon System,ABC,19433
1/10/2016,Aircon System,XYZ,19437
1/10/2016,Aircon System,ABC,19440
1/10/2016,Aircon System,ABC,19445
1/10/2016,Aircon System,ABC,19446
1/10/2016,Aircon System,ABC,19452
1/10/2016,Aircon System,ABC,19454
1/10/2016,Aircon System,ABC,19457
1/10/2016,Aircon System,ABC,19460
1/10/2016,Aircon System,ABC,19461
1/10/2016,Aircon System,ABC,19462
1/10/2016,Aircon System,ABC,19466
1/10/2016,Aircon System,ABC,19472
1/10/2016,Aircon System,ABC,19476
1/10/2016,Aircon System,ABC,19480
1/10/2016,Aircon System,ABC,19482
1/10/2016,Aircon System,ABC,19484
1/10/2016,Aircon System,ABC,19490
1/10/2016,Aircon System,ABC,19493
1/10/2016,Aircon System,ABC,19496
1/10/2016,Aircon System,ABC,19502
1/10/2016,Aircon System,ABC,19508
1/10/2016,Aircon System,XYZ,19513
1/10/2016,Aircon System,ABC,19515
1/10/2016,Aircon System,ABC,19520
1/10/2016,Aircon System,ABC,19523
1/10/2016,Aircon System,ABC,19526
1/10/2016,Aircon System,ABC,19532
1/10/2016,Aircon System,ABC,19535
1/10/2016,Aircon System,XYZ,19537
1/10/2016,Aircon System,ABC,19539
1/10/2016,Aircon System,ABC,19541
1/10/2016,Aircon System,ABC,19545
1/10/2016,Aircon System,ABC,19550
1/10/2016,Aircon System,XYZ,19554
1/10/2016,Aircon System,ABC,19556
1/10/2016,Aircon System,ABC,19557
1/10/2016,Aircon System,XYZ,19558
1/10/2016,Aircon System,ABC,19563
1/10/2016,Aircon System,ABC,19569
1/10/2016,Aircon System,ABC,19575
1/10/2016,Aircon System,ABC,19579
1/10/2016,Aircon System,ABC,19582
1/10/2016,Aircon System,ABC,19585
1/10/2016,Aircon System,ABC,19587
1/10/2016,Aircon System,ABC,19593
1/10/2016,Aircon System,ABC,19594
1/10/2016,Aircon System,XYZ,19599
1/10/2016,Aircon System,ABC,19602
1/10/2016,Aircon System,ABC,19606
1/10/2016,Aircon System,ABC,19609
1/10/2016,Aircon System,ABC,19610
1/10/2016,Aircon System,ABC,19612
1/10/2016,Aircon System,ABC,19617
1/10/2016,Aircon System,ABC,19622
1/10/2016,Aircon System,XYZ,19625
1/11/2016,Control System,ABC,19627
1/11/2016,Control System,ABC,19631
1/11/2016,Control System,ABC,19633
1/11/2016,Control System,ABC,19635
1/11/2016,Control System,ABC,19640
1/11/2016,Control System,ABC,19641
1/11/2016,Control System,ABC,19647
1/11/2016,Control System,ABC,19650
1/11/2016,Door System,XYZ,19654
1/11/2016,Door System,ABC,19659
1/11/2016,Door System,ABC,19664
1/11/2016,Door System,ABC,19668
1/11/2016,Door System,ABC,19670
1/11/2016,Door System,ABC,19673
1/11/2016,Door System,XYZ,19674
1/11/2016,Door System,XYZ,19680
1/11/2016,Door System,ABC,19683
1/11/2016,Door System,ABC,19687
1/11/2016,Door System,ABC,19690
1/11/2016,Door System,XYZ,19692
1/11/2016,Door System,ABC,19698
1/11/2016,Door System,ABC,19701
1/11/2016,Propulsion System,ABC,19702
1/11/2016,Propulsion System,ABC,19706
1/11/2016,Propulsion System,ABC,19707
1/11/2016,Propulsion System,ABC,19712
1/11/2016,Propulsion System,ABC,19716
1/11/2016,Propulsion System,ABC,19722
1/11/2016,Propulsion System,XYZ,19727
1/11/2016,Propulsion System,ABC,19731
1/11/2016,Propulsion System,ABC,19737
1/11/2016,Propulsion System,ABC,19742
1/11/2016,Propulsion System,XYZ,19748
1/11/2016,Pneumatic System,ABC,19751
1/11/2016,Pneumatic System,ABC,19754
1/11/2016,Pneumatic System,XYZ,19758
1/11/2016,Pneumatic System,XYZ,19760
1/11/2016,Pneumatic System,ABC,19761
1/11/2016,Pneumatic System,XYZ,19763
1/11/2016,Pneumatic System,XYZ,19765
1/11/2016,Pneumatic System,ABC,19766
1/11/2016,Pneumatic System,ABC,19767
1/11/2016,Pneumatic System,ABC,19768
1/11/2016,Electrical System,ABC,19769
1/11/2016,Electrical System,ABC,19774
1/11/2016,Electrical System,ABC,19776
1/11/2016,Electrical System,ABC,19778
1/11/2016,Electrical System,ABC,19781
1/11/2016,Electrical System,ABC,19783
1/11/2016,Electrical System,XYZ,19786
1/11/2016,Electrical System,ABC,19790
1/11/2016,Electrical System,ABC,19792
1/11/2016,Electrical System,ABC,19798
1/11/2016,Brake System,ABC,19800
1/11/2016,Brake System,ABC,19806
1/11/2016,Brake System,XYZ,19809
1/11/2016,Brake System,ABC,19812
1/11/2016,Brake System,ABC,19816
1/11/2016,Brake System,ABC,19817
1/11/2016,Brake System,ABC,19820
1/11/2016,Auxiliary System,XYZ,19824
1/11/2016,Auxiliary System,ABC,19825
1/11/2016,Auxiliary System,ABC,19830
1/11/2016,Auxiliary System,XYZ,19835
1/11/2016,Auxiliary System,XYZ,19839
1/11/2016,Auxiliary System,XYZ,19844
1/11/2016,Auxiliary System,ABC,19850
1/11/2016,Auxiliary System,ABC,19854
1/11/2016,Auxiliary System,XYZ,19855
1/11/2016,Auxiliary System,XYZ,19858
1/11/2016,Auxiliary System,ABC,19864
1/11/2016,Auxiliary System,XYZ,19867
1/11/2016,Auxiliary System,ABC,19873
1/11/2016,Auxiliary System,XYZ,19877
1/11/2016,Aircon System,XYZ,19878
1/11/2016,Aircon System,ABC,19883
1/11/2016,Aircon System,ABC,19887
1/11/2016,Aircon System,ABC,19892
1/11/2016,Aircon System,ABC,19893
1/11/2016,Aircon System,ABC,19896
1/11/2016,Aircon System,ABC,19902
1/11/2016,Aircon System,ABC,19904
1/11/2016,Aircon System,ABC,19910
1/11/2016,Aircon System,ABC,19916
1/11/2016,Aircon System,ABC,19919
1/11/2016,Aircon System,ABC,19921
1/11/2016,Aircon System,ABC,19923
1/11/2016,Aircon System,XYZ,19926
1/11/2016,Aircon System,ABC,19932
1/11/2016,Aircon System,ABC,19937
1/11/2016,Aircon System,XYZ,19938
1/11/2016,Aircon System,XYZ,19941
1/11/2016,Aircon System,ABC,19944
1/11/2016,Aircon System,ABC,19948
1/11/2016,Aircon System,ABC,19950
1/11/2016,Aircon System,ABC,19955
1/11/2016,Aircon System,ABC,19956
1/11/2016,Aircon System,ABC,19959
1/11/2016,Aircon System,ABC,19960
1/11/2016,Aircon System,ABC,19962
1/11/2016,Aircon System,ABC,19965
1/11/2016,Aircon System,ABC,19969
1/11/2016,Aircon System,ABC,19972
1/11/2016,Aircon System,XYZ,19975
1/11/2016,Aircon System,ABC,19980
1/11/2016,Aircon System,ABC,19984
1/11/2016,Aircon System,ABC,19989
1/11/2016,Aircon System,ABC,19991
1/11/2016,Aircon System,ABC,19996
1/11/2016,Aircon System,ABC,20000
1/11/2016,Aircon System,ABC,20003
1/11/2016,Aircon System,ABC,20007
1/11/2016,Aircon System,ABC,20009
1/11/2016,Aircon System,ABC,20014
1/11/2016,Aircon System,XYZ,20019
1/11/2016,Aircon System,ABC,20021
1/11/2016,Aircon System,ABC,20023
1/11/2016,Aircon System,ABC,20029
1/11/2016,Aircon System,XYZ,20034
1/11/2016,Aircon System,ABC,20039
1/11/2016,Aircon System,ABC,20041
1/11/2016,Aircon System,ABC,20045
1/11/2016,Aircon System,ABC,20050
1/11/2016,Aircon System,ABC,20051
1/11/2016,Aircon System,ABC,20057
1/11/2016,Aircon System,ABC,20061
1/11/2016,Aircon System,ABC,20062
1/11/2016,Aircon System,ABC,20066
1/11/2016,Aircon System,ABC,20072
1/11/2016,Aircon System,ABC,20076
1/11/2016,Aircon System,XYZ,20078
1/11/2016,Aircon System,ABC,20082
1/11/2016,Aircon System,XYZ,20086
1/11/2016,Aircon System,ABC,20087
